"","binaire_cote_credit_2016","Cote_crédit","Marge_bénéficiaire.nette","Marge_sur_EBITDA","Marge_sur_EBIT","Rendement_sur_cap_prop","Rendement_sur_actif","ratio_ben_avt_impot_sur_frais_int","ratio_tot_dette_sur_tot_actif","ratio_tot_liab_sur_tot_actif","ratio_B_non_rep_sur_Tot_actif","ratio_Flux_de_TR_expl_sur_passif_cour","ratio_actuel","Ratio_de_liquid_réduite","Ratio_de_liquidité","Ratio_Fonds_de_roulmt_sur_ventes","ratio_Fonds_de_roulement_sur_tot_actif","Total_actif","Marge_opérationnelle"
"140","firm_inv","AA",10.8571,17.6005,11.8507,10.7859,4.7957,11.9276,9.4353,0.528110204185919,0,1.11599687040217,2.5625,2.4663,1.9982,0.2193,0.104011194946551,3052.806,11.8507
"141","firm_inv","AA",21.8767,63.5895,37.8571,7.6715,5.012,5.5929,26.1793,0.342057044129045,0,0.728702308699078,0.473,0.4179,0.3334,-0.0433,-0.0763386774896457,2094.063,37.8571
"142","firm_inv","BBB",7.3258,15.2584,10.8315,14.8587,9.0117,20.0833,11.8889,0.3775,0.428333333333333,1.50108932461874,2.0436,0.6427,0.1089,0.0948,0.133055555555556,3600,10.8315
"143","firm_inv","BBB",6.7256,34.7332,17.0824,5.5217,1.3203,1.6149,40.6048,0.686243737550552,0.114746182169373,0.522475189725628,0.8079,0.5832,0.0204,-0.1261,-0.0198587553570351,16567,17.0824
"144","firm_inv","BBB",7.1663,19.1756,10.6746,14.6969,5.2324,6.6917,33.2018,0.665703593727491,0.230837390027993,0.400004810856252,1.2125,1.0168,0.938,0.0358,0.0558908916768436,6164.296,10.6746
"145","firm_inv","BBB",1.1459,8.1439,4.698,7.3275,1.4442,4.2071,34.6308,0.610235597954989,0.176672113002688,0.407355382454348,1.4789,0.4923,0.3283,0.0733,0.098824645548938,37946,4.698
"146","firm_inv","A",4.2592,12.4381,6.6482,10.3517,4.4755,4.5821,23.0504,6.3685220571278,0.106109774981056,0.37156432662566,0.5332,0.2765,0.0725,-0.0732,-0.163443481698679,242.824,6.6482
"147","firm_inv","A",-7.5103,49.5529,19.9315,-5.7696,-1.0879,0.771,76.9354,0.81368889877257,0.226363484738978,0.838005339435545,1.3435,1.2208,1.0456,0.1023,0.0178042166255876,809.415,19.9315
"148","firm_spec","BB",-17.2232,-0.6265,-26.4865,-6.5836,-3.3614,-5.956,17.8806,0.479645977481623,-0.355647204517309,1.39928436118712,1.1627,0.2789,0.205,0.0515,0.00878239431019008,8801.7,-26.4865
"149","firm_spec","B",-49.354,-47.4059,-60.228,-71.5518,-28.7277,-11.2539,36.5659,0.664613518774257,-5.66303979227901,0.697790291759161,0.9058,0.5831,0.0762,-0.0124,-0.0194029294405043,1099.937,-60.228
"150","firm_inv","A",5.0566,5.8006,2.3202,21.7895,6.465,7.2054,26.8063,0.500543778542674,0.04722931342544,0.63375177947457,1.6312,1.5245,1.1888,0.0871,0.0778405113874295,1315.793,2.3202
